Year,Quarter,Origin,Commodity,Tons
2003,1,MEXICO-TEXAS,"Peppers, Other",13848.339
2003,1,MEXICO-TEXAS,"Lettuce, Iceberg",9521.78
2003,1,MEXICO-TEXAS,Mangoes,8838.9125
2003,1,MEXICO-TEXAS,Papaya,8593.8405
2003,1,MEXICO-TEXAS,Bananas,7778.097
2003,1,MEXICO-TEXAS,Tomatoes,7628.4835
2003,1,MEXICO-TEXAS,Honeydews,7573.4875
2003,1,MEXICO-TEXAS,"Tomatoes, Cherry",6104.1785
2003,1,MEXICO-TEXAS,"Tomatoes, Plum Type",5871.41
2003,1,MEXICO-TEXAS,Tomatillos,5759.627
2003,1,MEXICO-TEXAS,Cucumbers,5129.536
2003,1,MEXICO-TEXAS,Carrots,4620.89
2003,1,MEXICO-TEXAS,Cabbage,4173.456
2003,1,MEXICO-TEXAS,Cilantro,3214.6025
2003,1,MEXICO-TEXAS,Cactus Leaf (Nopales),2884.4745
2003,1,MEXICO-TEXAS,Pineapples,2798.1405
2003,1,MEXICO-TEXAS,Squash,2507.754
2003,1,MEXICO-TEXAS,Jicama,2316.0555
2003,1,MEXICO-TEXAS,Okra,2002.74
2003,1,MEXICO-TEXAS,Chinese Cabbage,1917.3965
2003,1,MEXICO-TEXAS,Aloe Leaves,1862.0915
2003,1,MEXICO-TEXAS,"Beans, Round Green Type",1487.772
2003,1,MEXICO-TEXAS,Strawberries,1368.5485
2003,1,MEXICO-TEXAS,Chayote,1222.533
2003,1,MEXICO-TEXAS,Blackberries,1192.567
2003,1,MEXICO-TEXAS,"Corn, Sweet",1042.5455
2003,1,MEXICO-TEXAS,"Onions, Green",874.779
2003,1,MEXICO-TEXAS,"Peas, Snow",812.296
2003,1,MEXICO-TEXAS,Bok Choy,729.568
2003,1,MEXICO-TEXAS,Tangerines,708.7925
2003,1,MEXICO-TEXAS,"Peppers, Bell Type",694.482
2003,1,MEXICO-TEXAS,Radishes,582.0455
2003,1,MEXICO-TEXAS,Miscellaneous Asian Vegetables,562.2475
2003,1,MEXICO-TEXAS,Spinach,550.2575
2003,1,MEXICO-TEXAS,Asparagus,422.776
2003,1,MEXICO-TEXAS,Pumpkins,358.4845
2003,1,MEXICO-TEXAS,Celery,324.4855
2003,1,MEXICO-TEXAS,Gai Lan,300.4745
2003,1,MEXICO-TEXAS,"Greens, Mustard",283.553
2003,1,MEXICO-TEXAS,Epasote (Epazote),209.8145
2003,1,MEXICO-TEXAS,Garlic,192.2675
2003,1,MEXICO-TEXAS,Verdolaga,185.533
2003,1,MEXICO-TEXAS,Tamarind,184.3645
2003,1,MEXICO-TEXAS,Parsley,182.7605
2003,1,MEXICO-TEXAS,Chives,176.566
2003,1,MEXICO-TEXAS,"Peas, Green",175.428
2003,1,MEXICO-TEXAS,"Peppers, Jalapeno",148.222
2003,1,MEXICO-TEXAS,"Beans, Fava",143.8225
2003,1,MEXICO-TEXAS,Long Beans,134.31
2003,1,MEXICO-TEXAS,Coconuts,130.2535
2003,1,MEXICO-TEXAS,Mushrooms,115.6655
2003,1,MEXICO-TEXAS,Eggplant,113.6275
2003,1,MEXICO-TEXAS,Cactus Pears,103.3475
2003,1,MEXICO-TEXAS,Cantaloupes,99.758
2003,1,MEXICO-TEXAS,Cauliflower,96.201
2003,1,MEXICO-TEXAS,Oranges,64.745
2003,1,MEXICO-TEXAS,Banana Leaves,57.8265
2003,1,MEXICO-TEXAS,Oregano,49.2165
2003,1,MEXICO-TEXAS,Vegetables Other,48.6155
2003,1,MEXICO-TEXAS,Opo (Long Squash),45.6805
2003,1,MEXICO-TEXAS,Yu Choy,44.1825
2003,1,MEXICO-TEXAS,Gai Choy (Chinese Mustard),28.757
2003,1,MEXICO-TEXAS,Miscellaneous Herbs,25.6285
2003,1,MEXICO-TEXAS,Mint,22.4345
2003,1,MEXICO-TEXAS,Dau Mue (Pea Tips),21.855
2003,1,MEXICO-TEXAS,Mixed And Misc Melons,21.248
2003,1,MEXICO-TEXAS,Beets,18.634
2003,1,MEXICO-TEXAS,Sinqua (Angled/Ridged Luffa),16.8335
2003,1,MEXICO-TEXAS,Beans,14.7125
2003,1,MEXICO-TEXAS,Bitter Melon,13.729
2003,1,MEXICO-TEXAS,Rosemary,12.8205
2003,1,MEXICO-TEXAS,Moqua (Fuzzy Squash),12.5955
2003,1,MEXICO-TEXAS,"Greens, Kale",8.3835
2003,1,MEXICO-TEXAS,Greens,7.7395
2003,1,MEXICO-TEXAS,"Peas, Sugar Snap",7.68
2003,1,MEXICO-TEXAS,"Greens, Kohlrabi",5.751
2003,1,MEXICO-TEXAS,"Lettuce, Boston",5.707
2003,1,MEXICO-TEXAS,"Greens, Swiss Chard",4.4275
2003,1,MEXICO-TEXAS,Leeks,3.685
2003,1,MEXICO-TEXAS,Brussels Sprouts,3.465
2003,1,MEXICO-TEXAS,Artichokes,2.957
2003,1,MEXICO-TEXAS,"Greens, Collard",2.695
2003,1,MEXICO-TEXAS,Basil,2.3695
2003,1,MEXICO-TEXAS,Thyme,1.772
2003,1,MEXICO-TEXAS,Taro,1.4915
2003,1,MEXICO-TEXAS,Raspberries,1.4575
2003,1,MEXICO-TEXAS,Turnips,1.2255
2003,1,MEXICO-TEXAS,"Lettuce, Red Leaf",0.8865
2003,1,MEXICO-TEXAS,"Beans, Lima",0.871
2003,1,MEXICO-TEXAS,"Greens, Turnip Tops",0.7335
2003,1,MEXICO-TEXAS,Dill,0.5765
2003,1,MEXICO-TEXAS,Yuca (Cassava),0.33
2003,1,MEXICO-TEXAS,Sage,0.001
2003,1,MEXICO-TOTAL,ORIGIN TOTAL,1469752.5095
2003,1,MEXICO-TOTAL,Tomatoes,246692.732
2003,1,MEXICO-TOTAL,Cucumbers,134320.5645
2003,1,MEXICO-TOTAL,"Tomatoes, Plum Type",120871.0965
2003,1,MEXICO-TOTAL,"Peppers, Bell Type",108858.0735
2003,1,MEXICO-TOTAL,Watermelons,98986.7075
2003,1,MEXICO-TOTAL,Squash,90501.2550000001
2003,1,MEXICO-TOTAL,Limes,76024.0675
2003,1,MEXICO-TOTAL,"Onions, Dry",66439.7535
2003,1,MEXICO-TOTAL,"Peppers, Other",48523.555
2003,1,MEXICO-TOTAL,"Onions, Green",44556.4480000001
2003,1,MEXICO-TOTAL,Asparagus,36889.9795
2003,1,MEXICO-TOTAL,"Corn, Sweet",28923.8635
2003,1,MEXICO-TOTAL,Broccoli,28715.0885
2003,1,MEXICO-TOTAL,Eggplant,24837.651
2003,1,MEXICO-TOTAL,Tomatillos,19909.3555
2003,1,MEXICO-TOTAL,Celery,19614.3085
2003,1,MEXICO-TOTAL,Strawberries,19150.132
2003,1,MEXICO-TOTAL,Papaya,17962.1715
2003,1,MEXICO-TOTAL,"Lettuce, Iceberg",17255.3355
2003,1,MEXICO-TOTAL,Avocados,16450.2185
2003,1,MEXICO-TOTAL,"Tomatoes, Cherry",15665.7795
2003,1,MEXICO-TOTAL,Honeydews,14871.3145
2003,1,MEXICO-TOTAL,Radishes,11707.9455
2003,1,MEXICO-TOTAL,"Tomatoes, Grape Type",11645.447
2003,1,MEXICO-TOTAL,Cabbage,11205.63
2003,1,MEXICO-TOTAL,Mangoes,11064.859
2003,1,MEXICO-TOTAL,Bananas,11062.8245
2003,1,MEXICO-TOTAL,Jicama,10055.565
2003,1,MEXICO-TOTAL,Beans,10038.011
2003,1,MEXICO-TOTAL,Miscellaneous Asian Vegetables,8960.883
2003,1,MEXICO-TOTAL,Cilantro,7708.095
2003,1,MEXICO-TOTAL,Cactus Leaf (Nopales),7401.0355
2003,1,MEXICO-TOTAL,Brussels Sprouts,5645.375
2003,1,MEXICO-TOTAL,Carrots,5198.7185
2003,1,MEXICO-TOTAL,Oranges,4737.4575
2003,1,MEXICO-TOTAL,Pineapples,4064.143
2003,1,MEXICO-TOTAL,Spinach,3861.2425
2003,1,MEXICO-TOTAL,Leeks,3844.3975
2003,1,MEXICO-TOTAL,"Greens, Kale",3033.9485
2003,1,MEXICO-TOTAL,Parsley,3004.246
2003,1,MEXICO-TOTAL,Chayote,2965.617
2003,1,MEXICO-TOTAL,Bitter Melon,2727.1995
2003,1,MEXICO-TOTAL,"Peas, Green",2536.499
2003,1,MEXICO-TOTAL,Chinese Cabbage,2406.606
2003,1,MEXICO-TOTAL,Blackberries,2277.3185
2003,1,MEXICO-TOTAL,Coconuts,2240.329
2003,1,MEXICO-TOTAL,Long Beans,2158.3075
2003,1,MEXICO-TOTAL,Okra,2042.84
2003,1,MEXICO-TOTAL,Aloe Leaves,1862.0915
2003,1,MEXICO-TOTAL,Beets,1558.1835
2003,1,MEXICO-TOTAL,"Beans, Round Green Type",1487.772
2003,1,MEXICO-TOTAL,"Peas, Sugar",1250.47
2003,1,MEXICO-TOTAL,Raspberries,1177.884
2003,1,MEXICO-TOTAL,Cauliflower,1006.838
2003,1,MEXICO-TOTAL,Bok Choy,989.557
2003,1,MEXICO-TOTAL,"Peas, Snow",812.296
2003,1,MEXICO-TOTAL,Artichokes,766.656
2003,1,MEXICO-TOTAL,Tangerines,708.7925
2003,1,MEXICO-TOTAL,Mixed And Misc Melons,600.8645
2003,1,MEXICO-TOTAL,"Beans, Green",528.273
2003,1,MEXICO-TOTAL,"Greens, Broccoli Rabe (Rappini)",503.794
2003,1,MEXICO-TOTAL,"Greens, Mustard",454.145
2003,1,MEXICO-TOTAL,Tamarind,384.919
2003,1,MEXICO-TOTAL,Pumpkins,364.2275
2003,1,MEXICO-TOTAL,"Greens, Turnip Tops",340.5305
2003,1,MEXICO-TOTAL,Garlic,330.558
2003,1,MEXICO-TOTAL,Vegetables Other,322.2965
2003,1,MEXICO-TOTAL,Gai Lan,300.4745
2003,1,MEXICO-TOTAL,Chives,285.592
2003,1,MEXICO-TOTAL,Miscellaneous Herbs,285.2775
2003,1,MEXICO-TOTAL,Cactus Pears,248.117
2003,1,MEXICO-TOTAL,Lemons,245.3915
2003,1,MEXICO-TOTAL,Basil,233.4045
2003,1,MEXICO-TOTAL,"Beans, Fava",216.5395
2003,1,MEXICO-TOTAL,Epasote (Epazote),209.8145
2003,1,MEXICO-TOTAL,"Greens, Swiss Chard",201.37
2003,1,MEXICO-TOTAL,Verdolaga,196.2805
2003,1,MEXICO-TOTAL,Turnips,180.198
2003,1,MEXICO-TOTAL,Taro,178.5465
2003,1,MEXICO-TOTAL,"Peppers, Jalapeno",148.222
2003,1,MEXICO-TOTAL,"Greens, Collard",135.5435
2003,1,MEXICO-TOTAL,Banana Leaves,132.3835
2003,1,MEXICO-TOTAL,Miscellaneous Tropical Vegetables,128.258
2003,1,MEXICO-TOTAL,Mushrooms,115.6655
2003,1,MEXICO-TOTAL,Dill,113.7355
2003,1,MEXICO-TOTAL,"Greens, Kohlrabi",111.959
2003,1,MEXICO-TOTAL,Endive,100.4835
2003,1,MEXICO-TOTAL,Cantaloupes,99.7625
2003,1,MEXICO-TOTAL,Greens,99.0715
2003,1,MEXICO-TOTAL,Miscellaneous Citrus,87.217
2003,1,MEXICO-TOTAL,Radicchio,78.0065
2003,1,MEXICO-TOTAL,Dates,73.2415
2003,1,MEXICO-TOTAL,Oregano,57.218
2003,1,MEXICO-TOTAL,Sugarcane,53.0935
2003,1,MEXICO-TOTAL,Yu Choy,49.4955
2003,1,MEXICO-TOTAL,Opo (Long Squash),45.6805
2003,1,MEXICO-TOTAL,Anise,44.284
2003,1,MEXICO-TOTAL,Escarole,31.1645
2003,1,MEXICO-TOTAL,Gai Choy (Chinese Mustard),28.757
2003,1,MEXICO-TOTAL,Mint,22.4345
2003,1,MEXICO-TOTAL,Dau Mue (Pea Tips),21.855
2003,1,MEXICO-TOTAL,Arugula,21.066
2003,1,MEXICO-TOTAL,Fruits Other,17.2145
2003,1,MEXICO-TOTAL,Sinqua (Angled/Ridged Luffa),16.8335
2003,1,MEXICO-TOTAL,Rosemary,12.848
2003,1,MEXICO-TOTAL,Moqua (Fuzzy Squash),12.5955
2003,1,MEXICO-TOTAL,Jackfruit,9.078
2003,1,MEXICO-TOTAL,Banana Flowers,8.1315
2003,1,MEXICO-TOTAL,"Peas, Sugar Snap",7.68
2003,1,MEXICO-TOTAL,Miscellaneous Berries,6.4515
2003,1,MEXICO-TOTAL,"Beans, Lima",6.4335
2003,1,MEXICO-TOTAL,"Lettuce, Boston",5.707
2003,1,MEXICO-TOTAL,"Peas, Other",2.704
2003,1,MEXICO-TOTAL,Thyme,1.772
2003,1,MEXICO-TOTAL,"Lettuce, Red Leaf",0.8865
2003,1,MEXICO-TOTAL,Yuca (Cassava),0.33
2003,1,MEXICO-TOTAL,Plantains,0.099
2003,1,MEXICO-TOTAL,Sage,0.001
2003,1,MID-ATLANTIC,ORIGIN TOTAL,7832.856
2003,1,MID-ATLANTIC,Apples,7832.856
2003,1,NEW YORK,ORIGIN TOTAL,115810
2003,1,NEW YORK,"Onions, Dry",40745
2003,1,NEW YORK,Apples,36455
2003,1,NEW YORK,Cabbage,29050
2003,1,NEW YORK,Potatoes,9560
2003,1,OTHER,ORIGIN TOTAL,203034.7485
2003,1,OTHER,Potatoes,173230.35
2003,1,OTHER,Sweet Potatoes,13452.68
2003,1,OTHER,"Onions, Dry",7267.725
2003,1,OTHER,Apples,5886.26
2003,1,OTHER,Papaya,1921.275
2003,1,OTHER,Pineapples,1276.4585
2003,1,PNW,ORIGIN TOTAL,1186242.754
2003,1,PNW,Potatoes,439005.45
2003,1,PNW,Apples,397710.0495
2003,1,PNW,"Onions, Dry",253289.1745
2003,1,PNW,Pears,96238.08
2003,1,SOUTHEAST,ORIGIN TOTAL,65139.525
2003,1,SOUTHEAST,Sweet Potatoes,30766.98
2003,1,SOUTHEAST,Greens,16907.8375
2003,1,SOUTHEAST,Carrots,7080.75
2003,1,SOUTHEAST,Cabbage,5740
2003,1,SOUTHEAST,"Greens, Collard",3285.3275
2003,1,SOUTHEAST,"Onions, Green",1358.63
2003,1,TEXAS,ORIGIN TOTAL,207288.5995
2003,1,TEXAS,Cabbage,86593.225
2003,1,TEXAS,Grapefruit,57631.94
2003,1,TEXAS,Oranges,21567.126
2003,1,TEXAS,Greens,16504.1625
2003,1,TEXAS,Celery,6614.37
2003,1,TEXAS,Miscellaneous Herbs,3887.772
2003,1,TEXAS,"Onions, Dry",3779.71
2003,1,TEXAS,Spinach,3699.817
2003,1,TEXAS,Parsley,3353.7315
2003,1,TEXAS,Beets,2794.194
2003,1,TEXAS,"Onions, Green",399.574
2003,1,TEXAS,Carrots,188.856
2003,1,TEXAS,"Peppers, Other",91.365
2003,1,TEXAS,Chinese Cabbage,64.9
2003,1,TEXAS,Daikon,57.71
2003,1,TEXAS,Miscellaneous Asian Vegetables,53.95
2003,1,TEXAS,Broccoli,5.6925
2003,1,TEXAS,"Peppers, Bell Type",0.504
2003,2,ARIZONA,ORIGIN TOTAL,271450.544
2003,2,ARIZONA,Cantaloupes,97980.1
2003,2,ARIZONA,Watermelons,84497.0525
2003,2,ARIZONA,Potatoes,26727.15
2003,2,ARIZONA,Honeydews,19475.19
2003,2,ARIZONA,"Onions, Dry",15225.825
2003,2,ARIZONA,"Lettuce, Processed",9446
2003,2,ARIZONA,Carrots,5329.98
2003,2,ARIZONA,"Lettuce, Iceberg",3419.175
2003,2,ARIZONA,Mixed And Misc Melons,3235.11
2003,2,ARIZONA,Grapes,2073.375
2003,2,ARIZONA,Cabbage,1087.53
2003,2,ARIZONA,"Lettuce, Romaine",1079.24
2003,2,ARIZONA,Broccoli,483.3425
2003,2,ARIZONA,Celery,436.89
2003,2,ARIZONA,Cauliflower,403.0375
2003,2,ARIZONA,"Lettuce, Green Leaf",151.04
2003,2,ARIZONA,"Greens, Swiss Chard",94.7375
2003,2,ARIZONA,"Onions, Green",54.639
2003,2,ARIZONA,Greens,46.9
2003,2,ARIZONA,Parsley,44.73
2003,2,ARIZONA,Spinach,42.68
2003,2,ARIZONA,Cilantro,27.5
2003,2,ARIZONA,"Melon, Juan Canary",25.44
2003,2,ARIZONA,"Melon, Santa Claus (Piel de Sapo)",13.77
2003,2,ARIZONA,"Melon, Casaba",12.465
2003,2,ARIZONA,"Melon, Orange Flesh",9.57
2003,2,ARIZONA,"Melon, Galia",8.55
2003,2,ARIZONA,"Lettuce, Boston",7.58
2003,2,ARIZONA,"Melon, Crenshaw",6.645
2003,2,ARIZONA,"Greens, Broccoli Rabe (Rappini)",5.3
2003,2,CALIFORNIA,ORIGIN TOTAL,2469457.3165
2003,2,CALIFORNIA,"Lettuce, Iceberg",482389.625
2003,2,CALIFORNIA,Strawberries,295674.428
2003,2,CALIFORNIA,Celery,171507.79
2003,2,CALIFORNIA,Potatoes,126480.1
2003,2,CALIFORNIA,"Onions, Dry",121213.865
2003,2,CALIFORNIA,"Lettuce, Romaine",116023
2003,2,CALIFORNIA,Cantaloupes,110065.64
2003,2,CALIFORNIA,Carrots,105450.594
2003,2,CALIFORNIA,Broccoli,100365.21
2003,2,CALIFORNIA,Peaches,81134.958
2003,2,CALIFORNIA,Nectarines,75111.95
2003,2,CALIFORNIA,Avocados,70310.4645
2003,2,CALIFORNIA,Grapes,63219.582
2003,2,CALIFORNIA,Cauliflower,61953.3625
2003,2,CALIFORNIA,"Corn, Sweet",60648.887
2003,2,CALIFORNIA,"Lettuce, Processed",59248.5
2003,2,CALIFORNIA,"Lettuce, Other",48645.26
2003,2,CALIFORNIA,"Peppers, Bell Type",46794.457
2003,2,CALIFORNIA,Watermelons,34162.3105
2003,2,CALIFORNIA,Cherries,33754.653
2003,2,CALIFORNIA,Plums,33145.714
2003,2,CALIFORNIA,Cabbage,23744.675
2003,2,CALIFORNIA,Asparagus,22815.675
2003,2,CALIFORNIA,Apricots,20156.856
2003,2,CALIFORNIA,Chinese Cabbage,15259.7
2003,2,CALIFORNIA,Tomatoes,13148.155
2003,2,CALIFORNIA,Honeydews,12906.57
2003,2,CALIFORNIA,Artichokes,10845.7015
2003,2,CALIFORNIA,Bok Choy,8173.205
2003,2,CALIFORNIA,Spinach,7682.01000000001
2003,2,CALIFORNIA,Mixed And Misc Melons,5953.695
2003,2,CALIFORNIA,Raspberries,5406.12
2003,2,CALIFORNIA,Parsley,3690.582
2003,2,CALIFORNIA,Cilantro,3469.234
2003,2,CALIFORNIA,"Greens, Kale",3453.5615
2003,2,CALIFORNIA,Eggplant,2201.067
2003,2,CALIFORNIA,"Tomatoes, Plum Type",1871.5125
2003,2,CALIFORNIA,Beans,1640.925
2003,2,CALIFORNIA,Blueberries,1602.281
2003,2,CALIFORNIA,"Onions, Green",1295.6775
2003,2,CALIFORNIA,Radishes,1244.219
2003,2,CALIFORNIA,Endive,1225.1375
2003,2,CALIFORNIA,Escarole,1053.35
2003,2,CALIFORNIA,"Peas, Snow",911.305
2003,2,CALIFORNIA,Leeks,685.2475
2003,2,CALIFORNIA,Squash,391.629
2003,2,CALIFORNIA,Miscellaneous Berries,378.52
2003,2,CALIFORNIA,"Peas, Sugar Snap",203.345
2003,2,CALIFORNIA,"Tomatoes, Cherry",151.14
2003,2,CALIFORNIA,Anise,135.85
2003,2,CALIFORNIA,Blackberries,120.82
2003,2,CALIFORNIA,Apple Pears,110.165
2003,2,CALIFORNIA,Apples,107.42
2003,2,CALIFORNIA,"Greens, Broccoli Rabe (Rappini)",60
2003,2,CALIFORNIA,Miscellaneous Herbs,32.725
2003,2,CALIFORNIA,Greens,17.5
2003,2,CALIFORNIA,"Peas, Green",7.875
2003,2,CALIFORNIA,Brussels Sprouts,3.2
2003,2,CALIFORNIA,Arrow Root,0.315
2003,2,CANADA,ORIGIN TOTAL,57055.7015
2003,2,CANADA,Potatoes,57055.7015
2003,2,COLORADO,ORIGIN TOTAL,262919.15
2003,2,COLORADO,Potatoes,262919.15
2003,2,FLORIDA,ORIGIN TOTAL,1242168.481
2003,2,FLORIDA,Tomatoes,318989.0625
2003,2,FLORIDA,Watermelons,294610.9425
2003,2,FLORIDA,"Corn, Sweet",144153.8075
2003,2,FLORIDA,Potatoes,108752.45
2003,2,FLORIDA,"Peppers, Bell Type",73975.6125
2003,2,FLORIDA,Cantaloupes,50789.5
2003,2,FLORIDA,Cucumbers,47397.276
2003,2,FLORIDA,Oranges,41958.0885
2003,2,FLORIDA,"Tomatoes, Plum Type",24483.1125
2003,2,FLORIDA,Grapefruit,22517.02
2003,2,FLORIDA,"Tomatoes, Grape Type",20776.2035
2003,2,FLORIDA,Cabbage,18458.825
2003,2,FLORIDA,Tangerines,16205.883
2003,2,FLORIDA,"Beans, Round Green Type",11770.65
2003,2,FLORIDA,Eggplant,9161.46
2003,2,FLORIDA,Celery,7941.228
2003,2,FLORIDA,"Squash, Zucchini",4886.07
2003,2,FLORIDA,"Tomatoes, Cherry",4650.8525
2003,2,FLORIDA,Radishes,2924.651
2003,2,FLORIDA,"Squash, Yellow Crookneck",2334.3285
2003,2,FLORIDA,"Squash, Yellow Straightneck",2005.7835
2003,2,FLORIDA,Okra,1980.9075
2003,2,FLORIDA,"Peppers, Cubanelle",1774.2525
2003,2,FLORIDA,Avocados,1495.67
2003,2,FLORIDA,Blueberries,1467.202
2003,2,FLORIDA,"Peppers, Jalapeno",1052.4225
2003,2,FLORIDA,Beans,925.545
2003,2,FLORIDA,Escarole,618.6875
2003,2,FLORIDA,"Peppers, Long Hot",505.515
2003,2,FLORIDA,"Peppers, Hungarian Wax",488.535
2003,2,FLORIDA,"Peppers, Other",462.61
2003,2,FLORIDA,"Beans, Flat Green Type",355.29
2003,2,FLORIDA,Endive,336.8125
2003,2,FLORIDA,Parsley,248.3065
2003,2,FLORIDA,Squash,242.8955
2003,2,FLORIDA,"Lettuce, Iceberg",201
2003,2,FLORIDA,"Beans, Wax Type",167.565
2003,2,FLORIDA,"Lettuce, Romaine",158.62
2003,2,FLORIDA,"Beans, Pole Type",157.8
2003,2,FLORIDA,"Beans, Half Runners",132.915
2003,2,FLORIDA,Chinese Cabbage,124.37
2003,2,FLORIDA,"Peppers, Finger Hot",121.575
2003,2,FLORIDA,"Peppers, Habanero",89.5575
2003,2,FLORIDA,"Beans, Cranberry Type",75.06
2003,2,FLORIDA,"Peppers, Poblano",46.56
2003,2,FLORIDA,"Peppers, Cherry Hot",30.4275
2003,2,FLORIDA,Cilantro,26.5625
2003,2,FLORIDA,"Lettuce, Boston",24.2
2003,2,FLORIDA,"Squash, Acorn",23.45
2003,2,FLORIDA,Strawberries,20.022
2003,2,FLORIDA,Temples,18.705
2003,2,FLORIDA,"Beans, Kentucky Wonder Type",16.08
2003,2,FLORIDA,"Peppers, Serrano",10.1625
2003,2,FLORIDA,Tangelos,9.503
2003,2,FLORIDA,Dill,4.375
2003,2,FLORIDA,"Lettuce, Bibb",4.05
2003,2,FLORIDA,"Peas, Blackeye",4
2003,2,FLORIDA,"Peppers, Anaheim",3.15
2003,2,FLORIDA,"Squash, Grey",1.3125
2003,2,GREAT LAKES,ORIGIN TOTAL,145323.1245
2003,2,GREAT LAKES,Potatoes,135420.9
2003,2,GREAT LAKES,Apples,7365
2003,2,GREAT LAKES,Asparagus,1240
2003,2,GREAT LAKES,Cucumbers,936.1825
2003,2,GREAT LAKES,"Onions, Dry",340
2003,2,GREAT LAKES,Celery,21.042
2003,2,MEXICO-ARIZONA,ORIGIN TOTAL,578068.269
2003,2,MEXICO-ARIZONA,Grapes,132064.9245
2003,2,MEXICO-ARIZONA,Watermelons,94221.0135
2003,2,MEXICO-ARIZONA,"Tomatoes, Plum Type",69429.337
2003,2,MEXICO-ARIZONA,Tomatoes,64299.0605
2003,2,MEXICO-ARIZONA,Mangoes,39655.215
2003,2,MEXICO-ARIZONA,Squash,32854.884
2003,2,MEXICO-ARIZONA,Cucumbers,30635.6765
2003,2,MEXICO-ARIZONA,"Peppers, Bell Type",24363.117
2003,2,MEXICO-ARIZONA,Honeydews,14580.8975
2003,2,MEXICO-ARIZONA,"Peppers, Other",13639.0425
2003,2,MEXICO-ARIZONA,"Onions, Dry",10027.9845
2003,2,MEXICO-ARIZONA,"Corn, Sweet",6135.349
2003,2,MEXICO-ARIZONA,Eggplant,5965.915
2003,2,MEXICO-ARIZONA,"Onions, Green",5204.4815
2003,2,MEXICO-ARIZONA,"Tomatoes, Cherry",4531.122
2003,2,MEXICO-ARIZONA,"Tomatoes, Grape Type",4407.455
2003,2,MEXICO-ARIZONA,Celery,3624.1655
2003,2,MEXICO-ARIZONA,Cantaloupes,2619.683
2003,2,MEXICO-ARIZONA,Bitter Melon,2529.1435
2003,2,MEXICO-ARIZONA,Miscellaneous Asian Vegetables,2105.0395
2003,2,MEXICO-ARIZONA,Beans,1648.538
2003,2,MEXICO-ARIZONA,Long Beans,1532.92
2003,2,MEXICO-ARIZONA,Oranges,1435.3745
2003,2,MEXICO-ARIZONA,Blackberries,1101.7465
2003,2,MEXICO-ARIZONA,"Lettuce, Iceberg",1097.867
2003,2,MEXICO-ARIZONA,Papaya,980.5825
2003,2,MEXICO-ARIZONA,Limes,939.282
2003,2,MEXICO-ARIZONA,Asparagus,891.672
2003,2,MEXICO-ARIZONA,Tomatillos,880.8005
2003,2,MEXICO-ARIZONA,Broccoli,550.691
2003,2,MEXICO-ARIZONA,Cabbage,545.308
2003,2,MEXICO-ARIZONA,Raspberries,531.6475
2003,2,MEXICO-ARIZONA,Radishes,477.881
2003,2,MEXICO-ARIZONA,Peaches,321.466
2003,2,MEXICO-ARIZONA,Leeks,315.4025
2003,2,MEXICO-ARIZONA,Tamarind,314.6755
2003,2,MEXICO-ARIZONA,Carrots,256.7695
2003,2,MEXICO-ARIZONA,Mixed And Misc Melons,195.1535
2003,2,MEXICO-ARIZONA,Chives,185.0015
2003,2,MEXICO-ARIZONA,Fruits Other,145.904
2003,2,MEXICO-ARIZONA,"Peas, Green",141.232
2003,2,MEXICO-ARIZONA,"Greens, Kale",112.7835
2003,2,MEXICO-ARIZONA,Parsley,94.8685
2003,2,MEXICO-ARIZONA,Oregano,86.627
2003,2,MEXICO-ARIZONA,Cilantro,56.1555
2003,2,MEXICO-ARIZONA,Beets,46.4455
2003,2,MEXICO-ARIZONA,Jackfruit,34.9735
2003,2,MEXICO-ARIZONA,"Greens, Broccoli Rabe (Rappini)",28.482
2003,2,MEXICO-ARIZONA,Endive,26.7175
2003,2,MEXICO-ARIZONA,Bananas,21.4805
2003,2,MEXICO-ARIZONA,Okra,17.7375
2003,2,MEXICO-ARIZONA,Garlic,17.552
2003,2,MEXICO-ARIZONA,Lychee,16.7705
2003,2,MEXICO-ARIZONA,"Greens, Collard",15.9445
2003,2,MEXICO-ARIZONA,"Greens, Swiss Chard",14.632
2003,2,MEXICO-ARIZONA,Turnips,14.6245
2003,2,MEXICO-ARIZONA,"Greens, Kohlrabi",12.481
2003,2,MEXICO-ARIZONA,Spinach,12.368
2003,2,MEXICO-ARIZONA,Brussels Sprouts,12.0245
2003,2,MEXICO-ARIZONA,Banana Flowers,9.7055
2003,2,MEXICO-ARIZONA,Pineapples,9.1895
2003,2,MEXICO-ARIZONA,Jicama,6.668
2003,2,MEXICO-ARIZONA,Artichokes,6.04
2003,2,MEXICO-ARIZONA,"Greens, Mustard",4.95
2003,2,MEXICO-ARIZONA,Miscellaneous Citrus,3.894
2003,2,MEXICO-ARIZONA,Cactus Pears,0.8085
2003,2,MEXICO-ARIZONA,Cactus Leaf (Nopales),0.792
2003,2,MEXICO-ARIZONA,Chayote,0.132
2003,2,MEXICO-CALIFORNIA,ORIGIN TOTAL,254453.8135
2003,2,MEXICO-CALIFORNIA,Cucumbers,33632.4575
2003,2,MEXICO-CALIFORNIA,"Onions, Green",29321.984
2003,2,MEXICO-CALIFORNIA,Tomatoes,27322.5225
2003,2,MEXICO-CALIFORNIA,Strawberries,18078.524
2003,2,MEXICO-CALIFORNIA,"Peppers, Other",15136.095
